                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.5866,                 4.0961,                 4.1357,                0.00375,                0.11503,                0.00416,                0.00131,                 3.8614,                  4.631,                 4.3498,             0.00036617,             0.00036617,             0.00036617
